fact_id,dataset_id,record_id,yearbook_year,statistical_year_start,statistical_year_end,institution,topic,dimension_label,metric,metric_path,numeric_value,text_value,value_kind,unit,source_row,source_column,quality_flag
fact_1ee1977dbac24e2611952aba,dataset_06d9274ff697c7f580108eab,record_5de8afdd328c395988fc01b1,2019,2018,2018,人民检察院,procuratorate,妨害社会管理秩序案,人,提起公诉/人,509569,509569,number,,9,5,auto_extracted
fact_5502d98e31524f0099e2eedd,dataset_06d9274ff697c7f580108eab,record_d86ed3fbcd58435f6ad3cdd6,2019,2018,2018,人民检察院,procuratorate,危害国防利益案,件,批捕、决定逮捕/件,240,240,number,,10,2,auto_extracted
fact_f60817b089f06f9095ad2678,dataset_06d9274ff697c7f580108eab,record_d86ed3fbcd58435f6ad3cdd6,2019,2018,2018,人民检察院,procuratorate,危害国防利益案,人,批捕、决定逮捕/人,331,331,number,,10,3,auto_extracted
fact_b10790df7a51ec2bb0b3dbd4,dataset_06d9274ff697c7f580108eab,record_d86ed3fbcd58435f6ad3cdd6,2019,2018,2018,人民检察院,procuratorate,危害国防利益案,件,提起公诉/件,247,247,number,,10,4,auto_extracted
fact_9019dd15051ed9df572fbacc,dataset_06d9274ff697c7f580108eab,record_d86ed3fbcd58435f6ad3cdd6,2019,2018,2018,人民检察院,procuratorate,危害国防利益案,人,提起公诉/人,378,378,number,,10,5,auto_extracted
fact_9aae2c3bc17a72b1f207223f,dataset_06d9274ff697c7f580108eab,record_7773ed3aba3ba9e5038e9ac4,2019,2018,2018,人民检察院,procuratorate,贪污贿赂案,件,批捕、决定逮捕/件,4535,4535,number,,11,2,auto_extracted
fact_52f85567651c05202cff9811,dataset_06d9274ff697c7f580108eab,record_7773ed3aba3ba9e5038e9ac4,2019,2018,2018,人民检察院,procuratorate,贪污贿赂案,人,批捕、决定逮捕/人,5037,5037,number,,11,3,auto_extracted
fact_a05f4f2b2bf6bfe4dc1428b2,dataset_06d9274ff697c7f580108eab,record_7773ed3aba3ba9e5038e9ac4,2019,2018,2018,人民检察院,procuratorate,贪污贿赂案,件,提起公诉/件,13332,13332,number,,11,4,auto_extracted
fact_225b17d63bbe7d82d619b446,dataset_06d9274ff697c7f580108eab,record_7773ed3aba3ba9e5038e9ac4,2019,2018,2018,人民检察院,procuratorate,贪污贿赂案,人,提起公诉/人,17340,17340,number,,11,5,auto_extracted
fact_069ad9c0e0a265a423fa6121,dataset_06d9274ff697c7f580108eab,record_930ce3f5552822be838bd025,2019,2018,2018,人民检察院,procuratorate,渎职侵权案,件,批捕、决定逮捕/件,390,390,number,,12,2,auto_extracted
fact_f26761bd5e851cabcd16b45a,dataset_06d9274ff697c7f580108eab,record_930ce3f5552822be838bd025,2019,2018,2018,人民检察院,procuratorate,渎职侵权案,人,批捕、决定逮捕/人,473,473,number,,12,3,auto_extracted
fact_ca1116d36a9bb02d239e4d86,dataset_06d9274ff697c7f580108eab,record_930ce3f5552822be838bd025,2019,2018,2018,人民检察院,procuratorate,渎职侵权案,件,提起公诉/件,1636,1636,number,,12,4,auto_extracted
fact_1fdda719dd8cdaa8678e475d,dataset_06d9274ff697c7f580108eab,record_930ce3f5552822be838bd025,2019,2018,2018,人民检察院,procuratorate,渎职侵权案,人,提起公诉/人,2384,2384,number,,12,5,auto_extracted
fact_a3e9ca9b6ca37b24bef27acf,dataset_06d9274ff697c7f580108eab,record_8d62c51cad156d09f8052d4a,2019,2018,2018,人民检察院,procuratorate,其他,件,批捕、决定逮捕/件,224,224,number,,13,2,auto_extracted
fact_e4b02012eb4a5e2242433f95,dataset_06d9274ff697c7f580108eab,record_8d62c51cad156d09f8052d4a,2019,2018,2018,人民检察院,procuratorate,其他,人,批捕、决定逮捕/人,460,460,number,,13,3,auto_extracted
fact_f460d642253dbf158473ba34,dataset_06d9274ff697c7f580108eab,record_8d62c51cad156d09f8052d4a,2019,2018,2018,人民检察院,procuratorate,其他,件,提起公诉/件,175,175,number,,13,4,auto_extracted
fact_d131e5f6e3d1879632eaaa9a,dataset_06d9274ff697c7f580108eab,record_8d62c51cad156d09f8052d4a,2019,2018,2018,人民检察院,procuratorate,其他,人,提起公诉/人,359,359,number,,13,5,auto_extracted
fact_51d789579dc0a03cf7153b60,dataset_b9afa60aa80af78fa10b9a68,record_f2f59b69677766dbbfc1c390,2019,2018,2018,其他,other,总 计,2018 年,2018 年,48002921,48002921,number,人次,4,2,auto_extracted
fact_8ded2a8384c9ee43a763b571,dataset_b9afa60aa80af78fa10b9a68,record_f2f59b69677766dbbfc1c390,2019,2018,2018,其他,other,总 计,2017 年,2017 年,43014461,43014461,number,人次,4,3,auto_extracted
fact_1daa7ad8dd81923806dc7255,dataset_b9afa60aa80af78fa10b9a68,record_f2f59b69677766dbbfc1c390,2019,2018,2018,其他,other,总 计,2018年比2017年 (±%),2018年比2017年 (±%),11.6,11.6,number,±%,4,4,auto_extracted
fact_33e6a93b3a026630a325af5c,dataset_b9afa60aa80af78fa10b9a68,record_051a0e5a4a741945dfe82cf8,2019,2018,2018,其他,other,一、亚洲,2018 年,2018 年,36592940,36592940,number,人次,5,2,auto_extracted
fact_309c20fad22b18876abce04f,dataset_b9afa60aa80af78fa10b9a68,record_051a0e5a4a741945dfe82cf8,2019,2018,2018,其他,other,一、亚洲,2017 年,2017 年,32062281,32062281,number,人次,5,3,auto_extracted
fact_40620977ad2a7bb6c61390e7,dataset_b9afa60aa80af78fa10b9a68,record_051a0e5a4a741945dfe82cf8,2019,2018,2018,其他,other,一、亚洲,2018年比2017年 (±%),2018年比2017年 (±%),14.1,14.1,number,±%,5,4,auto_extracted
fact_caecc9ee35a08217917b5e3d,dataset_b9afa60aa80af78fa10b9a68,record_317f6b41b8a1676e370f0579,2019,2018,2018,其他,other,其中:日 本,2018 年,2018 年,2691412,2691412,number,人次,6,2,auto_extracted
fact_d3014d3c8fe0d00998e3dd51,dataset_b9afa60aa80af78fa10b9a68,record_317f6b41b8a1676e370f0579,2019,2018,2018,其他,other,其中:日 本,2017 年,2017 年,2682999,2682999,number,人次,6,3,auto_extracted
fact_38ebbe5e9e083df259748547,dataset_b9afa60aa80af78fa10b9a68,record_317f6b41b8a1676e370f0579,2019,2018,2018,其他,other,其中:日 本,2018年比2017年 (±%),2018年比2017年 (±%),0.3,0.3,number,±%,6,4,auto_extracted
fact_18620d6464bbae55886dbc04,dataset_b9afa60aa80af78fa10b9a68,record_b93431e358a9aab3219cd547,2019,2018,2018,其他,other,二、欧洲,2018 年,2018 年,6013302,6013302,number,人次,7,2,auto_extracted
fact_9b554b25c816366f7bfb2f0b,dataset_b9afa60aa80af78fa10b9a68,record_b93431e358a9aab3219cd547,2019,2018,2018,其他,other,二、欧洲,2017 年,2017 年,5883207,5883207,number,人次,7,3,auto_extracted
fact_6c100da6763ccc3b2b39168f,dataset_b9afa60aa80af78fa10b9a68,record_b93431e358a9aab3219cd547,2019,2018,2018,其他,other,二、欧洲,2018年比2017年 (±%),2018年比2017年 (±%),2.2,2.2,number,±%,7,4,auto_extracted
fact_d664530f71b6571019578062,dataset_b9afa60aa80af78fa10b9a68,record_064582ed6de1324255903a9f,2019,2018,2018,其他,other,其中:1.俄罗斯,2018 年,2018 年,2414695,2414695,number,人次,8,2,auto_extracted
fact_9472bf7d3a414bd4a55034a2,dataset_b9afa60aa80af78fa10b9a68,record_064582ed6de1324255903a9f,2019,2018,2018,其他,other,其中:1.俄罗斯,2017 年,2017 年,2356835,2356835,number,人次,8,3,auto_extracted
fact_3f3d0dedae4a18e00acbd75d,dataset_b9afa60aa80af78fa10b9a68,record_064582ed6de1324255903a9f,2019,2018,2018,其他,other,其中:1.俄罗斯,2018年比2017年 (±%),2018年比2017年 (±%),2.5,2.5,number,±%,8,4,auto_extracted
fact_d0e2ebb355787f75ee9e755a,dataset_b9afa60aa80af78fa10b9a68,record_681e7a18ff781486f1c62e08,2019,2018,2018,其他,other,2.英 国,2018 年,2018 年,608247,608247,number,人次,9,2,auto_extracted
fact_1836e2b48f5fd5354876fb18,dataset_b9afa60aa80af78fa10b9a68,record_681e7a18ff781486f1c62e08,2019,2018,2018,其他,other,2.英 国,2017 年,2017 年,591756,591756,number,人次,9,3,auto_extracted
fact_62ebb098065309634be89d38,dataset_b9afa60aa80af78fa10b9a68,record_681e7a18ff781486f1c62e08,2019,2018,2018,其他,other,2.英 国,2018年比2017年 (±%),2018年比2017年 (±%),2.8,2.8,number,±%,9,4,auto_extracted
fact_6d8ed36a8f6e676e9a99c89b,dataset_b9afa60aa80af78fa10b9a68,record_610e11f0dff2c1cb43e0bcbf,2019,2018,2018,其他,other,3.法 国,2018 年,2018 年,499634,499634,number,人次,10,2,auto_extracted
fact_312a6353a03d7819a37be7bf,dataset_b9afa60aa80af78fa10b9a68,record_610e11f0dff2c1cb43e0bcbf,2019,2018,2018,其他,other,3.法 国,2017 年,2017 年,494670,494670,number,人次,10,3,auto_extracted
fact_82b7d81bdc5d20f12e55ecc7,dataset_b9afa60aa80af78fa10b9a68,record_610e11f0dff2c1cb43e0bcbf,2019,2018,2018,其他,other,3.法 国,2018年比2017年 (±%),2018年比2017年 (±%),1,1.0,number,±%,10,4,auto_extracted
fact_19c99bb6103d941dc6ca39eb,dataset_b9afa60aa80af78fa10b9a68,record_2a3870a932554cd636b872d6,2019,2018,2018,其他,other,4.德 国,2018 年,2018 年,643711,643711,number,人次,11,2,auto_extracted
fact_2e4b7e21c38c8899b4f70e7f,dataset_b9afa60aa80af78fa10b9a68,record_2a3870a932554cd636b872d6,2019,2018,2018,其他,other,4.德 国,2017 年,2017 年,635474,635474,number,人次,11,3,auto_extracted
fact_d7dfc36236dea6d4534c3b51,dataset_b9afa60aa80af78fa10b9a68,record_2a3870a932554cd636b872d6,2019,2018,2018,其他,other,4.德 国,2018年比2017年 (±%),2018年比2017年 (±%),1.3,1.3,number,±%,11,4,auto_extracted
fact_d885c3a2573482da3a64b417,dataset_b9afa60aa80af78fa10b9a68,record_37b7ac33b65475f29adb64e8,2019,2018,2018,其他,other,5.意大利,2018 年,2018 年,278102,278102,number,人次,12,2,auto_extracted
fact_dfc9ab75a6317cadc27193e2,dataset_b9afa60aa80af78fa10b9a68,record_37b7ac33b65475f29adb64e8,2019,2018,2018,其他,other,5.意大利,2017 年,2017 年,280544,280544,number,人次,12,3,auto_extracted
fact_bbd6b7f1770318b4d81a085c,dataset_b9afa60aa80af78fa10b9a68,record_37b7ac33b65475f29adb64e8,2019,2018,2018,其他,other,5.意大利,2018年比2017年 (±%),2018年比2017年 (±%),-0.9,-0.9,number,±%,12,4,auto_extracted
fact_f05ae9e829e2b4e98b3af6ce,dataset_b9afa60aa80af78fa10b9a68,record_1818774c7eedcf33e61e3f99,2019,2018,2018,其他,other,6.瑞 士,2018 年,2018 年,73987,73987,number,人次,13,2,auto_extracted
fact_0bbf472146ea5d0f5f746214,dataset_b9afa60aa80af78fa10b9a68,record_1818774c7eedcf33e61e3f99,2019,2018,2018,其他,other,6.瑞 士,2017 年,2017 年,72290,72290,number,人次,13,3,auto_extracted
fact_692118cd6b1bf1572aef400a,dataset_b9afa60aa80af78fa10b9a68,record_1818774c7eedcf33e61e3f99,2019,2018,2018,其他,other,6.瑞 士,2018年比2017年 (±%),2018年比2017年 (±%),2.3,2.3,number,±%,13,4,auto_extracted
fact_4be4fb616f6580605f2a1238,dataset_b9afa60aa80af78fa10b9a68,record_76c2f79eeb5111198398df52,2019,2018,2018,其他,other,三、美洲,2018 年,2018 年,3788464,3788464,number,人次,14,2,auto_extracted
fact_1ee1ebd5467662b67b87cc3c,dataset_b9afa60aa80af78fa10b9a68,record_76c2f79eeb5111198398df52,2019,2018,2018,其他,other,三、美洲,2017 年,2017 年,3545472,3545472,number,人次,14,3,auto_extracted
fact_085cb077cb17e604ecc077aa,dataset_b9afa60aa80af78fa10b9a68,record_76c2f79eeb5111198398df52,2019,2018,2018,其他,other,三、美洲,2018年比2017年 (±%),2018年比2017年 (±%),6.9,6.9,number,±%,14,4,auto_extracted
fact_5926649871235ed96aa5e440,dataset_b9afa60aa80af78fa10b9a68,record_d465d36c07b3966c9662db00,2019,2018,2018,其他,other,其中:1.美 国,2018 年,2018 年,2484574,2484574,number,人次,15,2,auto_extracted
fact_218ef4f4fd373c87596b87e2,dataset_b9afa60aa80af78fa10b9a68,record_d465d36c07b3966c9662db00,2019,2018,2018,其他,other,其中:1.美 国,2017 年,2017 年,2312929,2312929,number,人次,15,3,auto_extracted
fact_5b91651188acf5d17305982c,dataset_b9afa60aa80af78fa10b9a68,record_d465d36c07b3966c9662db00,2019,2018,2018,其他,other,其中:1.美 国,2018年比2017年 (±%),2018年比2017年 (±%),7.4,7.4,number,±%,15,4,auto_extracted
fact_7ede9008eabd19af210320f9,dataset_b9afa60aa80af78fa10b9a68,record_35994cc70031aae58ab68005,2019,2018,2018,其他,other,2.加拿大,2018 年,2018 年,850194,850194,number,人次,16,2,auto_extracted
fact_be3c167e45efe6d50e242f86,dataset_b9afa60aa80af78fa10b9a68,record_35994cc70031aae58ab68005,2019,2018,2018,其他,other,2.加拿大,2017 年,2017 年,806043,806043,number,人次,16,3,auto_extracted
fact_5661a96a43487c14aed1d54d,dataset_b9afa60aa80af78fa10b9a68,record_35994cc70031aae58ab68005,2019,2018,2018,其他,other,2.加拿大,2018年比2017年 (±%),2018年比2017年 (±%),5.5,5.5,number,±%,16,4,auto_extracted
fact_f9edbb794e65fb7b6c84bc4e,dataset_b9afa60aa80af78fa10b9a68,record_d774e1f649082c7b7c7c12a6,2019,2018,2018,其他,other,四、大洋洲,2018 年,2018 年,913040,913040,number,人次,17,2,auto_extracted
fact_212dbd618a00a85758a9e22b,dataset_b9afa60aa80af78fa10b9a68,record_d774e1f649082c7b7c7c12a6,2019,2018,2018,其他,other,四、大洋洲,2017 年,2017 年,892237,892237,number,人次,17,3,auto_extracted
fact_37bb7624455b4d9955fc0cd1,dataset_b9afa60aa80af78fa10b9a68,record_d774e1f649082c7b7c7c12a6,2019,2018,2018,其他,other,四、大洋洲,2018年比2017年 (±%),2018年比2017年 (±%),2.3,2.3,number,±%,17,4,auto_extracted
fact_e3a63d72b8612baaeaf916db,dataset_b9afa60aa80af78fa10b9a68,record_25d36c476170faeafd066342,2019,2018,2018,其他,other,其中:澳大利亚,2018 年,2018 年,752163,752163,number,人次,18,2,auto_extracted
fact_4fcda14483ca914cf47af5db,dataset_b9afa60aa80af78fa10b9a68,record_25d36c476170faeafd066342,2019,2018,2018,其他,other,其中:澳大利亚,2017 年,2017 年,734337,734337,number,人次,18,3,auto_extracted
fact_48d6ef5c10f3426295dbbc53,dataset_b9afa60aa80af78fa10b9a68,record_25d36c476170faeafd066342,2019,2018,2018,其他,other,其中:澳大利亚,2018年比2017年 (±%),2018年比2017年 (±%),2.4,2.4,number,±%,18,4,auto_extracted
fact_b1c62670e6f33ba091502eb0,dataset_66b9fae22a04542177a92f86,record_8c18fa1fbd220c45ac883245,2019,2018,2018,人民法院,criminal_cases,合 计,收案,收案,1834374,1834374,number,件,4,2,auto_extracted
fact_4f34af2ad344741b153cfe28,dataset_66b9fae22a04542177a92f86,record_8c18fa1fbd220c45ac883245,2019,2018,2018,人民法院,criminal_cases,合 计,结 案,结 案,1825835,1825835,number,件,4,3,auto_extracted
fact_f8ac0bb27508f93113c87a9d,dataset_66b9fae22a04542177a92f86,record_8c18fa1fbd220c45ac883245,2019,2018,2018,人民法院,criminal_cases,合 计,未 结,未 结,111147,111147,number,件,4,4,auto_extracted
fact_7729425727a5a6eeb1df36f7,dataset_66b9fae22a04542177a92f86,record_cc09b2399e8b005ec638f06e,2019,2018,2018,人民法院,criminal_cases,刑事一审,收案,收案,1203055,1203055,number,件,5,2,auto_extracted
fact_e3297995ae95df3d797c9847,dataset_66b9fae22a04542177a92f86,record_cc09b2399e8b005ec638f06e,2019,2018,2018,人民法院,criminal_cases,刑事一审,结 案,结 案,1198383,1198383,number,件,5,3,auto_extracted
fact_354fcb844bc2787389161ff4,dataset_66b9fae22a04542177a92f86,record_cc09b2399e8b005ec638f06e,2019,2018,2018,人民法院,criminal_cases,刑事一审,未 结,未 结,90281,90281,number,件,5,4,auto_extracted
fact_881dbcd6013267e9a309fbec,dataset_66b9fae22a04542177a92f86,record_fdfb90728b95a3a63d857b66,2019,2018,2018,人民法院,criminal_cases,刑事二审,收案,收案,155571,155571,number,件,6,2,auto_extracted
fact_19619bf0f5daf47462be27a8,dataset_66b9fae22a04542177a92f86,record_fdfb90728b95a3a63d857b66,2019,2018,2018,人民法院,criminal_cases,刑事二审,结 案,结 案,154391,154391,number,件,6,3,auto_extracted
fact_25e781a26f2f67210e33e0cf,dataset_66b9fae22a04542177a92f86,record_fdfb90728b95a3a63d857b66,2019,2018,2018,人民法院,criminal_cases,刑事二审,未 结,未 结,10297,10297,number,件,6,4,auto_extracted
fact_0fe96d8e529d0816bce4579f,dataset_66b9fae22a04542177a92f86,record_a6cccf9b88a32072488d5c41,2019,2018,2018,人民法院,criminal_cases,刑事依职权再审审查,收案,收案,2314,2314,number,件,7,2,auto_extracted
fact_0e260a66a50b377206420197,dataset_66b9fae22a04542177a92f86,record_a6cccf9b88a32072488d5c41,2019,2018,2018,人民法院,criminal_cases,刑事依职权再审审查,结 案,结 案,2375,2375,number,件,7,3,auto_extracted
fact_1652bfb0726711e8ef7d4e99,dataset_66b9fae22a04542177a92f86,record_a6cccf9b88a32072488d5c41,2019,2018,2018,人民法院,criminal_cases,刑事依职权再审审查,未 结,未 结,123,123,number,件,7,4,auto_extracted
fact_eb6eb9a9165809291a67af2f,dataset_66b9fae22a04542177a92f86,record_0afbafd7516185f8cfcb98a2,2019,2018,2018,人民法院,criminal_cases,刑事申诉再审审查,收案,收案,18761,18761,number,件,8,2,auto_extracted
fact_09a544dbf745ecabc4b06cd8,dataset_66b9fae22a04542177a92f86,record_0afbafd7516185f8cfcb98a2,2019,2018,2018,人民法院,criminal_cases,刑事申诉再审审查,结 案,结 案,18485,18485,number,件,8,3,auto_extracted
fact_ac75435c01d2d93c5f9cf859,dataset_66b9fae22a04542177a92f86,record_0afbafd7516185f8cfcb98a2,2019,2018,2018,人民法院,criminal_cases,刑事申诉再审审查,未 结,未 结,1968,1968,number,件,8,4,auto_extracted
fact_43c5488214c0eb3f53704577,dataset_66b9fae22a04542177a92f86,record_ba6dbcd2943a5b6671a01035,2019,2018,2018,人民法院,criminal_cases,刑事抗诉再审审查,收案,收案,936,936,number,件,9,2,auto_extracted
fact_1d52f86f985760af7717edb8,dataset_66b9fae22a04542177a92f86,record_ba6dbcd2943a5b6671a01035,2019,2018,2018,人民法院,criminal_cases,刑事抗诉再审审查,结 案,结 案,903,903,number,件,9,3,auto_extracted
fact_499b00ee3e5071f6d62fc87e,dataset_66b9fae22a04542177a92f86,record_ba6dbcd2943a5b6671a01035,2019,2018,2018,人民法院,criminal_cases,刑事抗诉再审审查,未 结,未 结,80,80,number,件,9,4,auto_extracted
fact_6985894bbf580595149e52ef,dataset_66b9fae22a04542177a92f86,record_b01c49d4cfa457d7c4a8155c,2019,2018,2018,人民法院,criminal_cases,刑事再审,收案,收案,3299,3299,number,件,10,2,auto_extracted
fact_d5d18f035409bc1220bd3f69,dataset_66b9fae22a04542177a92f86,record_b01c49d4cfa457d7c4a8155c,2019,2018,2018,人民法院,criminal_cases,刑事再审,结 案,结 案,3176,3176,number,件,10,3,auto_extracted
fact_96fe21a3d2125313762311a5,dataset_66b9fae22a04542177a92f86,record_b01c49d4cfa457d7c4a8155c,2019,2018,2018,人民法院,criminal_cases,刑事再审,未 结,未 结,766,766,number,件,10,4,auto_extracted
fact_5b6161752a7be48db6f4ef54,dataset_66b9fae22a04542177a92f86,record_1e11fbb31630311cdf45f286,2019,2018,2018,人民法院,criminal_cases,申请没收违法所得,收案,收案,29,29,number,件,11,2,auto_extracted
fact_80906cc5fa4fe230b819e6c0,dataset_66b9fae22a04542177a92f86,record_1e11fbb31630311cdf45f286,2019,2018,2018,人民法院,criminal_cases,申请没收违法所得,结 案,结 案,20,20,number,件,11,3,auto_extracted
fact_b831ea373b872141b7b0db1e,dataset_66b9fae22a04542177a92f86,record_1e11fbb31630311cdf45f286,2019,2018,2018,人民法院,criminal_cases,申请没收违法所得,未 结,未 结,17,17,number,件,11,4,auto_extracted
fact_71c148f102c86a708af4499d,dataset_66b9fae22a04542177a92f86,record_c5adbc44bb997242a0cce0cc,2019,2018,2018,人民法院,criminal_cases,法定刑以下判处刑罚复核,收案,收案,38,38,number,件,12,2,auto_extracted
fact_51be82100038d6d8cab73197,dataset_66b9fae22a04542177a92f86,record_c5adbc44bb997242a0cce0cc,2019,2018,2018,人民法院,criminal_cases,法定刑以下判处刑罚复核,结 案,结 案,38,38,number,件,12,3,auto_extracted
fact_584d044b162f9a3dfaf15b4a,dataset_66b9fae22a04542177a92f86,record_c5adbc44bb997242a0cce0cc,2019,2018,2018,人民法院,criminal_cases,法定刑以下判处刑罚复核,未 结,未 结,4,4,number,件,12,4,auto_extracted
fact_ddeaf84ba37943efac7504e5,dataset_66b9fae22a04542177a92f86,record_e38cc1be246f53754cc32e07,2019,2018,2018,人民法院,criminal_cases,申请强制医疗审查,收案,收案,315,315,number,件,13,2,auto_extracted
fact_90a5789035cfe4029bf94d16,dataset_66b9fae22a04542177a92f86,record_e38cc1be246f53754cc32e07,2019,2018,2018,人民法院,criminal_cases,申请强制医疗审查,结 案,结 案,321,321,number,件,13,3,auto_extracted
fact_848b01c0d9c8a4faf5b7a363,dataset_66b9fae22a04542177a92f86,record_e38cc1be246f53754cc32e07,2019,2018,2018,人民法院,criminal_cases,申请强制医疗审查,未 结,未 结,4,4,number,件,13,4,auto_extracted
